truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
n	training	deleterious	0.955	+2.372	-1.063	31					0	2.781	69.08	
n	training	neutral	0	-0.101	-1.982	33					0	29.538	93.26	
n	validation	neutral	0.016	+0.266	-1.410	33					0	28.229	82.05	
n	training	deleterious	0.726	+1.768	-1.413	26					0	2.970	63.14	
n	training	neutral	0.001	-0.130	-2.805	79					2	20.916	85.49	0
n	training	deleterious	0.932	+3.206	-1.878	83					1	1.328	83.74	1
n	training	neutral	0.001	-0.414	-1.924	123	0.254	5	1.14	-0.14	0	31.986	92.97	0
n	training	deleterious	0.552	+2.406	-2.743	123	0.479	-65	1.66	-0.17	1	1.205	79.82	0
n	training	deleterious	0.999	+3.149	-1.032	125	0.048	85	0.25	-0.40	0	0.707	40.36	0
n	validation	deleterious	0.896	+1.418	-1.137	74	0.299	-29	0.56	-1.31	1	4.433	53.69	1
n	training	deleterious	0.549	+2.382	-1.599	32					2	2.553	88.96	
n	training	neutral	0.059	+0.597	-2.062	52	0.109	-27	0.11	-0.26	0	11.376	64.53	1
n	validation	neutral	0.067	+1.330	-1.938	54	0.448	-29	0.02	-0.70	0	4.310	69.90	0
n	training	neutral	0	-0.083	-1.521	52	0.256	-27	0.04	0.23	2	24.035	89.27	0
n	training	neutral	0	-0.417	-1.893	39					2	45.517	89.27	0
n	training	neutral	0.026	+0.960	-1.510	38					1	23.389	62.28	0
n	validation	neutral	0.001	-0.028	-2.084	35					0	22.027	89.57	
n	training	neutral	0	+0.097	-2.293	27					1	40.241	89.57	
n	training	deleterious	0.997	+2.237	-0.966	30					0			0
n	validation	neutral	0.003	+0.543	-1.928	36					1	24.493	69.18	0
n	training	neutral	0	-0.917	-2.413	30					2	29.935	87.01	0
n	training	neutral	0.028	+0.636	-2.056	39					0	3.781	60.12	0
n	training	neutral	0	-0.847	-2.924	34					2	21.397	87.01	0
n	training	neutral	0.002	+0.259	-2.129	33					1	23.646	69.18	0
n	training	neutral	0	-0.554	-3.099	46	0.810	-54	1.67	0.65	0	30.149	87.63	0
n	validation	neutral	0	-0.944	-2.523	23					0	22.473	91.39	
n	training	neutral	0	-0.502	-3.191	26					0	23.858	91.96	
n	training	neutral	0	-1.495	-3.395	13					0	45.498	91.96	
n	training	neutral	0.003	+0.294	-2.075	34					1	18.373	71.59	0
n	training	deleterious	0.993	+2.620	-1.144	36					1	0.551	15.94	0
n	training	deleterious	0.976	+2.674	-0.999	29					1	2.272	45.82	0
n	training	deleterious	0.934	+2.032	-0.999	29						2.492	45.82	0
n	training	neutral	0.004	+0.178	-1.534	28					0	20.058	75.10	0
n	training	deleterious	0.669	+1.903	-1.687	26					1	1.801	45.82	0
n	training	neutral	0	-1.029	-3.451	28					0	22.289	90.64	1
n	training	neutral	0	-0.527	-2.280	28					0	17.480	90.64	1
n	training	neutral	0.001	+0.525	-1.954	19					2	22.753	73.71	0
n	training	neutral	0.014	+1.162	-2.203	33					0	3.174	86.47	0
n	training	neutral	0.115	+2.372	-2.025	40					1	3.308	89.58	0
n	training	neutral	0.052	+0.644	-1.591	41					1	7.299	71.85	0
n	training	neutral	0.408	+2.665	-2.184	38					0	0.842	77.66	0
n	training	neutral	0.005	+0.377	-1.784	36					0	15.233	69.27	0
n	training	neutral	0	-0.606	-2.348	34					0	23.006	93.55	0
n	training	neutral	0.113	+0.926	-1.605	31					1	6.396	84.02	
n	validation	neutral	0.001	-0.644	-2.165	48					1	21.124	77.80	1
n	training	neutral	0	-1.059	-3.372	24					0	20.435	92.92	0
n	training	neutral	0.001	-0.167	-1.932	36					1	23.814	87.70	0
n	training	neutral	0.38	+2.170	-1.765	33					0	2.485	70.34	0
n	training	neutral	0	-2.176	-3.235	26	0.288	23	0.25	0.39	0	44.647	90.24	1
n	training	neutral	0.004	+0.243	-1.697	26	0.008	27	0.04	0.21	1	20.152	74.22	1
n	training	neutral	0	-0.417	-2.286	26	0.534	1	0.27	0.40	0	17.778	90.24	1
n	training	neutral	0.101	+1.147	-1.116	26	0.606	-55	1.07	1.07	2	31.632	63.94	0
n	training	neutral	0	-0.325	-2.052	26					2	21.623	80.31	0
n	training	neutral	0.039	+1.233	-2.275	28					3	2.602	80.31	0
n	training	neutral	0.376	+1.002	-1.425	39					0	18.623	46.39	1
n	training	neutral	0.297	+1.357	-2.004	45					0	2.500	73.00	1
n	training	neutral	0.007	+0.254	-1.572	26					1	16.842	69.48	0
n	training	deleterious	0.989	+1.551	-1.162	23	0.069	-25	0.34	-1.05	0			1
n	training	neutral	0.001	+0.117	-1.758	28					0	31.064	90.29	1
n	training	neutral	0.004	+0.168	-2.024	33					1	11.871	84.19	0
n	training	neutral	0	-0.756	-2.665	57					2	22.684	92.25	0
n	training	neutral	0.044	+0.544	-1.283	31					2	42.965	84.27	1
n	training	neutral	0	-0.869	-3.233	52					2	26.040	84.17	0
n	training	neutral	0.005	+0.287	-2.877	58					0	13.321	84.17	0
n	training	neutral	0.008	+0.306	-1.634	38					1	24.880	76.98	0
n	training	neutral	0.008	+0.394	-1.882	82					0	33.322	73.88	0
n	training	deleterious	0.853	+3.163	-1.865	20					1	0.397	53.68	0
n	training	deleterious	0.943	+1.957	-1.442	28					1	1.401	63.75	1
n	training	neutral	0.002	+0.742	-1.734	16					0	29.114	75.53	0
n	training	neutral	0.002	+0.299	-2.096	52					0	19.680	91.72	0
n	training	neutral	0.002	+0.798	-2.153	26					0	7.167	93.20	0
n	training	neutral	0.034	+0.347	-2.292	501					1	4.635	93.00	1
n	training	neutral	0.001	-0.459	-2.155	97					0	26.220	94.63	1
n	training	neutral	0	-0.550	-2.469	82					0	20.812	94.63	1
n	training	deleterious	0.999	+1.768	-1.088	96					0			1
n	training	neutral	0.473	+2.673	-2.350	52	0.600	19	0.73	0.00		1.893	88.35	1
n	training	deleterious	0.999	+2.951	-0.837	66	0.609	113	0.91	0.00	1	2.769	55.83	1
n	training	deleterious	0.642	+1.459	-1.966	63	1.030	55	1.07	0.00	1	3.592	60.34	1
n	training	neutral	0.2	+1.029	-1.763	62	0.355	-29	0.56	0.00	1	4.986	49.81	0
n	training	neutral	0	-1.458	-3.345	58					2	26.244	88.35	1
n	validation	neutral	0.002	+0.132	-2.153	32	0.117	28	0.22	-1.02	0	13.771	92.00	1
n	training	neutral	0.013	+0.204	-2.139	96					0	22.739	84.46	1
n	training	neutral	0.002	-0.051	-2.486	98					2	30.293	89.76	1
n	training	neutral	0	-2.731	-3.407	100					0	45.766	89.76	1
n	training	neutral	0.091	+1.387	-1.744	29					0	3.241	64.90	0
n	training	neutral	0.006	+1.246	-2.051	39					0	9.366	93.83	0
n	training	neutral	0.004	+0.305	-1.758	39					0	20.972	87.55	1
n	training	neutral	0.004	+0.541	-2.105	117					0	19.248	87.50	0
n	training	neutral	0.253	+0.674	-1.905	40					1	6.294	54.30	1
n	training	neutral	0.001	+0.443	-1.945	28					1	42.028	86.89	0
n	training	deleterious	0.997	+2.554	-1.079	48					0	0.698	43.20	1
n	training	neutral	0.001	+0.101	-2.462	50					1	15.175	93.69	1
n	validation	neutral	0.019	+0.202	-2.155	42					0	6.143	50.97	0
n	training	neutral	0	-0.383	-1.849	8					2	21.177	73.11	0
n	training	neutral	0.005	+1.035	-1.610	9					2	4.891	87.39	0
n	training	neutral	0	-0.081	-1.968	50					2	26.860	92.73	0
n	training	deleterious	1	+1.921	-0.870	79					0			1
n	training	deleterious	0.984	+1.236	-1.201	36		27	0.04	-1.19	0			1
n	training	neutral	0.492	+1.553	-1.337	28					0	5.033	70.36	1
n	training	neutral	0	-0.151	-2.941	42					0	18.510	86.52	1
n	training	neutral	0.002	-0.217	-2.600	33					1	17.101	80.70	1
n	training	neutral	0.001	-0.609	-2.173	52					1	19.658	86.52	1
n	training	neutral	0.003	+0.514	-1.971	26					1	21.165	82.24	1
n	training	neutral	0.005	+0.732	-1.717	24					0	23.663	87.89	1
n	training	neutral	0.011	+0.867	-1.952	21					1	14.616	90.21	1
n	training	neutral	0.013	+0.136	-1.724	22					3	27.598	54.13	1
n	training	neutral	0	-0.917	-2.465	21					2	31.037	90.21	1
n	training	deleterious	0.705	+1.937	-1.292	22					0	5.616	66.67	1
n	training	neutral	0	-0.685	-1.921	24					1	45.985	92.95	
n	training	deleterious	0.94	+1.848	-1.342	53					0	2.013	46.10	0
n	training	neutral	0	-0.024	-2.542	52					1	28.527	92.34	0
n	training	neutral	0.002	+0.541	-2.260	57					1	19.140	89.47	0
n	training	neutral	0.001	-0.048	-2.352	64					1	22.696	83.58	0
n	training	neutral	0.007	+0.198	-1.742	64					0	17.163	81.12	0
n	training	neutral	0	-0.506	-2.143	64					0	29.246	92.34	0
n	training	neutral	0.001	-0.173	-2.453	60					1	17.355	89.47	0
n	training	neutral	0	-0.040	-2.268	56					0	17.750	91.52	0
n	training	neutral	0.01	+0.641	-1.341	70					1	24.087	92.34	0
n	validation	neutral	0	-0.193	-1.867	13					0	21.791	88.61	0
n	training	neutral	0	-2.062	-3.656	14					1	19.488	88.61	0
n	training	neutral	0	-1.683	-4.147	13					0	28.066	88.61	0
n	training	neutral	0.377	+1.618	-1.344	25	0.353	-27	0.05	-0.09	0	3.848	45.68	1
n	training	deleterious	0.992	+1.845	-0.966	23					0			0
n	validation	neutral	0.001	+0.010	-2.489	70					1	32.913	92.97	
n	training	neutral	0	-0.324	-1.755	25					2	36.932	93.09	0
n	training	neutral	0.005	+0.595	-2.052	163					0	32.290	93.86	1
n	training	neutral	0.019	+1.261	-2.638	39					0	3.139	87.90	0
n	training	neutral	0.022	+0.082	-1.382	82					0	24.763	91.20	1
n	training	deleterious	0.966	+1.696	-1.398	27					0			0
n	training	neutral	0	-0.532	-2.235	32					0	23.059	93.77	0
n	training	neutral	0	-2.247	-3.585	34					0	32.554	86.69	0
n	training	neutral	0	-0.166	-3.108	22					2	30.827	89.60	
n	training	neutral	0.006	+0.284	-1.993	22					0	15.397	62.61	
n	training	neutral	0.003	+0.877	-3.838	21					1	1.266	93.81	
n	training	neutral	0.297	+0.913	-1.230	23					0	8.470	63.72	
n	training	neutral	0	+0.299	-2.169	23					0	22.034	89.60	
n	training	neutral	0	-0.027	-2.864	25					1	28.121	93.81	
n	training	neutral	0.013	+0.530	-1.896	27					0	17.001	62.61	
n	training	neutral	0	-0.383	-2.010	30					2	26.195	90.43	0
n	training	neutral	0.041	+0.507	-1.651	28					0	10.639	22.01	0
n	training	neutral	0	-0.372	-2.405	25					0	24.852	92.62	0
n	training	neutral	0.012	+0.227	-2.053	55					2	17.952	61.98	0
n	training	neutral	0.001	-0.221	-2.679	122					2	44.739	90.43	0
n	training	deleterious	0.995	+2.565	-1.200	38					0	0.668	18.08	1
n	training	neutral	0.024	+1.360	-1.933	33					2	7.446	90.79	0
n	training	neutral	0.045	+1.296	-1.528	50					2	5.946	92.30	0
n	training	neutral	0.002	+0.195	-1.978	63					0	26.914	90.60	0
n	training	deleterious	0.934	+2.463	-1.439	22					0	2.487	55.46	1
n	training	neutral	0.496	+2.411	-1.373	21					0	6.181	59.46	0
n	training	neutral	0	-3.041	-4.105	59	0.353	20	1.03	0.54	2	31.920	92.78	1
n	training	neutral	0	-1.241	-2.689	56					2	31.920	92.78	0
n	training	neutral	0.037	+0.894	-1.504	30					2	23.873	82.42	1
n	training	neutral	0.009	+0.753	-1.510	30					0	24.127	71.19	0
n	training	neutral	0	-0.939	-2.249	30					1	27.440	92.37	0
n	training	neutral	0.001	-0.111	-1.782	92					2	26.113	90.15	0
n	training	neutral	0	-1.140	-2.751	98					2	21.983	89.39	1
n	training	neutral	0.002	+0.200	-1.641	14					2	25.087	93.18	1
n	training	neutral	0.049	+1.878	-1.715	38					0	4.454	92.48	0
n	training	neutral	0.013	+0.460	-1.427	22					2	24.138	84.85	1
n	training	neutral	0.002	+0.022	-2.051	149					0	27.127	93.65	1
n	training	neutral	0	-1.470	-3.002	292					0	32.220	93.65	1
n	training	neutral	0	-0.701	-3.391	123					0	5.815	93.12	1
n	training	neutral	0	-1.904	-3.076	35					0	27.127	93.65	0
n	training	deleterious	0.971	+2.007	-0.890	245		-28	0.29	0.00	0	4.786	71.43	1
n	training	neutral	0.121	+1.862	-1.673	17					0	3.309	84.57	0
n	validation	neutral	0.105	+1.001	-1.455	146	0.497	30	1.3	0.00	1	23.163	83.60	1
n	training	neutral	0.05	+0.339	-2.533	71					0	10.383	56.73	1
n	training	deleterious	0.998	+1.945	-1.281	36					1			1
n	training	deleterious	0.966	+2.772	-1.209	101					2	1.653	66.88	0
n	validation	neutral	0	-3.069	-4.639	17					0	29.652	93.42	0
n	training	neutral	0.005	+0.500	-2.149	48					0	14.389	89.67	
n	training	neutral	0.103	+0.249	-1.617	53					0	17.546	51.00	
n	training	neutral	0.002	+0.041	-2.134	54					0	19.649	93.67	
n	validation	neutral	0	-0.007	-2.719	58					0	35.298	94.00	
n	training	neutral	0.041	+0.295	-1.938	54					0	11.394	71.33	
n	training	neutral	0.107	+1.699	-1.852	32					0	9.116	90.83	
n	training	neutral	0	-1.551	-3.233	38					0	18.681	89.70	0
n	training	neutral	0.006	+0.895	-2.247	32					2	9.546	82.95	0
n	training	neutral	0.188	+1.635	-1.468	33					0	3.761	85.59	0
n	training	neutral	0	+0.104	-2.584	40	0.569	-25	0.34	1.95	0	13.607	91.85	1
n	training	deleterious	0.651	+1.584	-1.516	14					0	2.542	30.95	
n	training	neutral	0.281	+1.107	-1.852	16					0	3.080	36.90	
n	training	neutral	0	-0.140	-2.177	8					2	24.138	90.48	
n	training	neutral	0.002	+0.075	-2.067	70					0	25.582	92.33	1
n	training	neutral	0.016	+0.195	-2.275	53					0	22.560	60.88	1
n	training	neutral	0.011	+0.142	-2.075	70					0	19.652	89.36	1
n	training	deleterious	0.999	+3.308	-1.146	48					0			1
n	training	neutral	0.008	+0.346	-1.748	38					0	16.453	60.88	0
n	training	deleterious	0.592	+2.172	-2.006	38					0	1.096	60.88	0
n	training	neutral	0.016	+0.989	-2.051	171					1	16.996	79.44	0
n	training	neutral	0.001	+0.565	-1.834	37					0	19.925	88.21	0
n	training	neutral	0	+0.195	-2.048	17					0	24.210	88.21	0
n	training	deleterious	0.923	+1.718	-1.245	44					0	3.214	45.60	
n	training	neutral	0	-1.152	-3.256	12					0	46.282	93.55	
n	training	neutral	0.001	+0.278	-1.990	10					1	14.147	72.58	
n	training	neutral	0.012	+0.039	-2.374	98					0	14.132	78.34	1
n	training	neutral	0	-0.732	-2.991	22					0	32.272	93.80	
n	training	neutral	0.002	-0.224	-2.495	276	0.372	-20	1.03	1.15	1	25.929	73.24	1
n	training	neutral	0.327	+1.288	-1.244	38					0	19.493	71.79	1
n	training	deleterious	0.768	+2.167	-1.455	38					0	5.515	74.46	1
n	training	neutral	0.008	+0.638	-1.457	35					0	17.247	90.32	0
n	validation	neutral	0.398	+1.850	-1.639	32					1	3.105	76.32	0
n	training	neutral	0.039	+1.195	-1.712	28					0	4.212	77.96	0
n	training	neutral	0.116	+1.757	-1.626	26					0	7.553	77.96	0
n	training	neutral	0.002	-0.647	-2.065	84					0	27.845	78.65	1
n	training	deleterious	0.985	+3.658	-1.574	71					0	0.337	67.14	1
n	training	neutral	0.002	+0.156	-2.688	58					0	23.693	93.18	1
n	training	neutral	0	-0.328	-2.210	41					0	22.994	93.50	1
n	training	neutral	0.003	+0.169	-1.882	39					0	28.442	71.69	0
n	training	neutral	0.007	+0.641	-1.363	41					0	27.851	87.94	0
n	training	neutral	0	+0.175	-2.583	21					1	32.219	91.01	0
n	training	deleterious	0.998	+2.970	-1.245	22					1			1
n	training	neutral	0	-0.685	-1.921	26					1	45.369	91.70	1
n	training	deleterious	0.987	+2.582	-1.304	30					2	1.496	60.18	1
n	training	neutral	0.001	-0.051	-1.838	36					0	24.777	91.25	1
n	validation	neutral	0.019	+0.376	-1.838	36					1	16.513	77.19	1
n	training	deleterious	0.943	+2.012	-1.634	35					0	1.084	47.07	1
n	training	neutral	0	-0.801	-2.460	36					2	24.567	91.25	0
n	training	deleterious	0.503	+1.934	-1.705	36					0	3.114	88.15	1
n	training	neutral	0.004	+0.003	-1.830	33					1	19.623	89.23	1
n	training	neutral	0.001	-0.047	-2.141	36					0	19.623	89.23	1
n	training	neutral	0	-0.874	-2.595	31					2	24.787	92.07	1
n	training	deleterious	0.637	+2.003	-1.515	31					0	5.188	72.77	1
n	training	neutral	0.11	+0.631	-1.431	31					0	16.543	75.22	1
n	training	neutral	0.113	+1.673	-1.914	30					1	3.061	79.33	0
n	training	neutral	0.101	+1.196	-1.097	29					0	29.900	77.57	0
n	training	neutral	0.446	+3.142	-2.073	29					1	0.515	77.57	0
n	training	neutral	0	-0.182	-1.884	13					1	27.790	93.55	0
n	training	neutral	0	-0.068	-2.687	42					2	31.638	92.71	0
n	training	neutral	0	-2.198	-3.443	36					0	22.718	92.38	1
n	training	deleterious	0.696	+1.522	-1.862	32					0	2.308	50.61	1
n	training	deleterious	0.744	+2.715	-2.637	32					1	0.487	65.85	1
n	training	neutral	0	-1.313	-3.179	26					1	25.108	84.52	0
n	training	deleterious	0.911	+1.118	-1.236	46					0	6.499	20.73	1
n	training	neutral	0	+0.533	-2.191	24					1	31.801	90.73	0
n	training	neutral	0	-1.370	-3.251	25					2	26.097	91.69	0
n	validation	neutral	0.001	+0.180	-2.580	22					0	12.836	78.40	0
n	training	neutral	0	-1.579	-3.394	24					0	26.881	92.80	0
n	training	neutral	0.005	+0.200	-2.087	32					0	20.646	80.00	1
n	training	neutral	0.001	-0.699	-2.569	30					0	22.633	83.36	1
n	training	neutral	0.008	-0.285	-2.370	118					1	12.960	60.58	0
n	training	deleterious	0.958	+1.793	-1.217	57					0	4.987	55.17	1
n	validation	neutral	0.001	+0.314	-2.104	54					1	21.981	93.16	0
n	training	neutral	0.048	+0.599	-1.170	53					0	27.870	70.25	0
n	training	neutral	0.016	+0.398	-1.543	52					0	9.705	86.31	0
n	training	neutral	0.004	+0.687	-1.746	52					1	22.486	90.08	0
n	training	neutral	0.022	+1.476	-1.740	30					0	8.023	93.16	0
n	training	neutral	0.002	-0.005	-1.800	50					0	17.309	78.71	0
n	training	neutral	0.128	+2.326	-1.755	21					1	4.558	91.46	1
n	training	deleterious	0.922	+2.510	-1.681	22					1	0.666	53.77	1
n	training	deleterious	0.889	+2.342	-1.462	55	0.108	50	0.14	-0.02	0	3.295	73.48	0
n	training	neutral	0.468	+1.729	-1.512	36					0	4.195	52.93	0
n	training	neutral	0.001	+0.063	-2.124	45					1	17.185	80.33	0
n	training	neutral	0.001	-0.361	-2.635	51					1	28.925	83.18	0
n	training	neutral	0.035	+1.164	-2.235	58					0	3.949	83.18	0
n	training	deleterious	0.896	+1.616	-1.736	121	1.062	54	1.73	0.00	0	2.555	47.15	1
n	training	neutral	0.001	-0.215	-3.001	121	0.735	20	1.03	0.00	2	3.993	90.09	1
n	validation	neutral	0.009	+0.783	-2.549	22					2	2.818	73.60	0
n	training	deleterious	0.99	+1.935	-1.441	100	0.326	-78	0.75	0.38	0	1.414	30.67	1
n	training	deleterious	0.926	+1.032	-1.124	98		27	0.04	-0.73	1	8.329	33.74	1
n	training	neutral	0.008	+0.733	-1.763	78	0.541	20	1.03	0.68	2	16.674	57.67	0
n	training	neutral	0.003	+0.673	-1.876	26					0	22.422	74.86	0
n	training	neutral	0	-2.426	-4.072	29					0	20.560	93.49	0
n	validation	deleterious	0.625	+2.145	-2.076	95					1	3.812	76.49	1
n	training	deleterious	0.637	+1.879	-1.229	27					0	2.399	74.17	0
n	training	neutral	0.075	+1.089	-1.190	27		3	0.14	-0.32	0	15.661	80.44	0
n	training	neutral	0.005	+0.473	-1.711	23					0	16.178	90.13	1
n	training	neutral	0	-1.466	-3.000	23					0	35.757	90.13	1
n	training	neutral	0.001	+0.518	-2.357	163	0.456	-28	0.29	-0.88	0	20.430	77.68	0
n	training	neutral	0.002	+0.642	-2.429	140					1	15.002	92.62	0
n	training	deleterious	0.953	+1.937	-1.120	38	0.070	30	1.3	1.15	1	6.541	72.36	1
n	training	deleterious	0.506	+0.930	-1.312	31					1	13.978	65.34	1
n	training	neutral	0.112	+0.809	-1.540	33					1	8.870	67.84	
n	training	neutral	0.046	+1.394	-1.550	29	0.280	-29	0.02	0.66	0	5.796	90.50	
n	training	neutral	0.005	+0.648	-2.088	28					2	24.878	70.27	
n	validation	neutral	0.246	+1.905	-1.729	36					0	4.659	84.74	
n	training	neutral	0	-1.079	-2.382	34					2	45.147	92.21	
n	training	deleterious	0.999	+2.501	-1.096	33					0			
n	training	neutral	0.004	+0.575	-2.008	33					2	22.379	66.50	
n	training	neutral	0.011	+0.575	-1.371	22					2	20.503	70.78	
n	validation	deleterious	0.836	+2.538	-1.349	23					2	1.237	72.43	
n	training	neutral	0.023	+0.239	-1.595	41					1	20.157	74.24	1
n	training	neutral	0	-0.378	-2.541	47	0.115	-28	0.22	-1.02	2	26.794	92.50	
n	training	neutral	0	-0.937	-2.075	48	0.731	-3	0.14	3.35	0	32.134	81.00	
n	training	deleterious	0.963	+1.752	-1.111	24					0	1.676	40.65	
n	training	neutral	0.041	+0.881	-1.713	47	0.224	101	0.85	-0.25	0	27.143	80.04	
n	training	neutral	0	-0.907	-1.988	25					0	23.991	80.76	
n	validation	neutral	0.001	-0.013	-2.272	40	0.898	30	1.3	0.58	0	19.448	79.13	1
n	training	neutral	0.002	+0.252	-2.275	39					0	27.345	86.34	1
n	training	neutral	0.068	+0.489	-1.373	39					0	18.432	69.54	1
n	training	deleterious	0.974	+2.800	-1.328	29	0.015	-4	0.07	-0.33	0	1.366	64.07	
n	validation	neutral	0	-1.272	-3.223	28					0	19.714	92.15	
n	training	neutral	0.167	+1.480	-1.765	25					0	3.622	76.03	
n	training	neutral	0	-0.073	-2.948	24					2	21.775	92.41	0
n	training	neutral	0.026	+0.771	-1.747	27					0	13.385	78.48	1
n	training	deleterious	0.595	+1.387	-1.178	24					0	18.508	53.80	1
n	training	neutral	0.453	+2.981	-2.034	22					1	0.814	82.93	
n	training	neutral	0.007	-0.523	-2.445	86					0	17.051	61.54	1
n	training	deleterious	0.601	+2.248	-1.389	13					0	2.136	69.72	0
n	training	neutral	0	-0.380	-3.067	13					2	7.618	81.19	0
n	training	deleterious	0.543	+2.388	-1.320	16					2	3.106	78.44	0
n	training	neutral	0.002	+0.143	-2.261	17					0	8.171	78.44	0
n	training	deleterious	0.954	+1.944	-1.409	24					1	1.807	37.16	1
n	training	deleterious	0.679	+3.107	-2.035	22					1	0.469	70.64	1
n	training	neutral	0	-0.500	-2.820	22					0	30.301	88.07	1
n	training	neutral	0.318	+1.776	-1.377	16					1	2.818	69.27	0
n	training	neutral	0.037	+1.211	-1.602	3					1	3.781	46.03	0
n	training	neutral	0.264	+1.530	-1.774	13					0	2.056	47.09	0
n	training	neutral	0.388	+0.734	-1.684	25					0	2.667	47.09	1
n	training	neutral	0.002	-0.422	-1.869	15					1	24.438	65.08	0
n	validation	neutral	0	-1.521	-2.640	52	0.497	6	0.4	-0.08	0	18.841	88.07	1
n	training	neutral	0.002	+0.547	-2.158	42					1	14.265	88.07	0
n	training	deleterious	0.862	+2.109	-1.147	39					0	2.693	63.88	0
n	training	neutral	0	+0.395	-2.423	28					1	44.514	92.11	0
n	training	neutral	0.03	+1.296	-1.248	22					0	20.256	92.11	1
n	training	neutral	0.364	+1.855	-1.926	41	0.602	23	0.1	-0.80	0	3.028	85.70	1
