truth	split	pph2_class	pph2_prob	dScore	Score1	Nobs	NormASA	dVol	dProp	Bfact	CpG	IdPmax	IdQmin	PFamHitBool
n	training	neutral	0	-0.203	-2.571	265						25.245	91.11	1
n	training	neutral	0	+0.056	-2.324	318					0	19.873	90.36	1
n	training	neutral	0.004	+0.554	-1.409	336	0.376	5	1.14	-0.34	0	31.243	90.81	1
n	training	neutral	0	+0.100	-2.259	340	0.248	-27	0.04	0.38	2	24.125	89.61	0
n	training	neutral	0	+0.457	-1.676	339		-27	0.04	0.45	0	23.639	89.91	1
n	training	neutral	0	-0.647	-2.336	125	0.945	-6	0.4	1.30	2	26.843	90.36	1
n	training	neutral	0.001	+0.571	-1.888	123					2	26.174	90.81	1
n	training	neutral	0	-0.193	-2.308	318	0.481	-27	0.29	-0.22	0	30.172	87.95	1
n	training	deleterious	0.994	+2.431	-1.450	334		-80	0.73	-1.36	0	1.922	91.11	1
n	training	deleterious	1	+2.416	-1.072	337	0.038	-57	0.98	-0.90	0	2.724	56.33	1
n	training	neutral	0.333	+0.639	-1.740	338		-19	0.73	-0.32	0	12.884	69.58	1
n	training	deleterious	1	+2.877	-1.160	342	0.227	-79	0.82	-0.80	0	3.081	69.43	1
n	training	neutral	0.027	+0.652	-1.366	339		27	0.04	-0.51	0	20.651	76.05	1
n	training	deleterious	1	+2.822	-1.025	343	0.013	53	1.09	-0.53	0	11.226	78.61	1
n	training	neutral	0	+0.361	-2.383	341	0.581	-84	0.93	0.13	0	15.169	90.36	0
n	training	neutral	0	-0.166	-2.547	338	0.280	27	0.29	0.60	0	21.922	87.80	1
n	validation	neutral	0	-0.293	-1.854	236					1	25.391	93.51	1
n	training	deleterious	0.513	+2.349	-2.450	214					1	1.625	93.51	1
n	training	neutral	0	-1.070	-3.407	224					0	20.565	93.51	1
n	training	neutral	0	-0.320	-2.450	214					0	20.565	93.51	1
n	training	neutral	0	+0.240	-1.818	30					0	37.098	93.51	0
n	training	neutral	0.006	+0.461	-2.094	236					0	16.614	87.25	1
n	training	neutral	0	+0.416	-2.264	232					0	28.484	92.39	1
n	training	neutral	0	-0.772	-2.489	230					2	25.116	93.29	1
n	training	neutral	0.001	+0.461	-2.094	236					0	25.272	87.25	1
n	training	deleterious	0.988	+1.391	-1.093	222		27	0.04	-0.85	0	8.504	59.51	1
n	training	neutral	0	+0.326	-2.264	232					0	19.188	92.39	1
n	training	neutral	0	+0.432	-2.492	233	0.226	0	0.07	1.03		24.966	92.39	1
n	training	neutral	0.013	+0.424	-2.060	229	0.564	-29	0.56	0.06	1	18.378	92.39	1
n	training	neutral	0	+0.171	-2.327	24					0	45.140	93.40	0
n	validation	neutral	0	-0.573	-2.126	24					0	25.879	93.40	0
n	training	neutral	0	-0.048	-2.346	21					0	20.423	92.87	0
n	training	neutral	0	+0.233	-1.874	22						36.842	92.87	0
n	training	deleterious	0.747	+1.664	-1.510	48					0	7.463	80.80	1
n	training	neutral	0	-0.755	-1.971	48					0	34.898	92.93	1
n	training	neutral	0.005	+0.374	-1.688	46					2	28.647	83.27	1
n	training	neutral	0.001	+0.101	-2.508	48					0	26.372	83.27	1
n	training	neutral	0.099	+1.131	-1.725	48					0	13.487	83.27	1
n	training	neutral	0	-0.464	-2.308	48					0	37.054	93.40	1
n	training	neutral	0	+0.204	-1.651	47					0	27.054	93.40	1
n	training	neutral	0.029	+1.069	-1.183	48					0	29.582	93.40	1
n	validation	neutral	0	-0.404	-2.683	48						28.441	93.40	1
n	training	neutral	0	+0.603	-1.819	47					0	20.438	92.93	0
n	training	neutral	0.004	+0.186	-1.395	50					0	32.096	83.27	0
n	training	neutral	0	-0.011	-2.336	48					0	19.881	92.93	1
n	validation	neutral	0.002	+0.162	-1.939	48					0	31.896	80.40	1
n	training	neutral	0	-0.793	-1.916	48					0	35.073	93.40	1
n	training	neutral	0	+0.016	-2.327	48					0	19.981	93.40	1
n	training	neutral	0	+0.206	-1.815	48					0	25.879	93.40	1
n	training	neutral	0.002	+0.644	-1.898	49					0	22.609	83.27	1
n	training	neutral	0	+0.023	-1.717	49					0	20.438	92.93	1
n	training	neutral	0	-0.131	-2.430	49					0	32.133	93.40	1
n	validation	neutral	0	-0.268	-2.618	48					0	20.541	93.40	1
n	training	neutral	0	-2.042	-3.470	48					0	22.968	93.40	1
n	training	neutral	0	-0.047	-2.087	49					0	47.621	93.40	0
n	training	neutral	0	+0.076	-2.130	59					0	27.054	93.40	1
n	training	neutral	0	-0.898	-2.528	59					2	32.133	93.40	1
n	training	neutral	0.005	+0.847	-2.074	59					0	13.487	92.73	1
n	training	neutral	0	-0.473	-2.261	56					0	25.879	93.40	1
n	training	neutral	0	-0.588	-2.461	57					2	47.621	93.40	1
n	training	neutral	0.004	+0.560	-1.358	55					0	32.133	93.40	1
n	training	neutral	0	-0.227	-2.129	51					0	24.119	83.27	0
n	training	neutral	0	+0.068	-2.578	51					0	25.146	93.40	1
n	training	neutral	0	-0.136	-2.423	51					0	20.541	93.40	1
n	training	neutral	0.002	+0.126	-1.914	51					0	33.034	83.27	1
n	training	neutral	0	-1.076	-2.842	51					2	24.518	93.40	1
n	training	neutral	0.001	+0.545	-1.553	50					0	27.607	92.93	1
n	training	neutral	0	-0.358	-2.549	50					0	19.677	92.93	1
n	training	neutral	0	-0.044	-2.618	63						29.413	93.40	1
n	training	neutral	0	-0.118	-2.307	63					0	25.127	92.73	1
n	training	neutral	0	-1.065	-2.483	63					0	47.621	93.40	1
n	training	neutral	0	-0.049	-2.163	62					0	31.973	92.93	1
n	training	neutral	0	-0.304	-1.761	63					0	25.234	92.93	1
n	training	neutral	0	+0.306	-1.876	64					0	27.587	92.87	1
n	training	neutral	0	-0.088	-2.629	64					0	15.922	92.93	1
n	training	neutral	0.001	-0.028	-2.427	62					0	17.770	80.80	0
n	training	neutral	0.001	+0.300	-1.404	46					2	27.054	93.40	1
n	training	neutral	0.001	+0.044	-2.174	46					0	22.883	79.00	0
n	training	neutral	0.001	+0.785	-1.848	46					2	22.968	93.40	0
n	validation	neutral	0	-0.189	-2.516	24					0	21.087	93.40	0
n	training	neutral	0.27	+1.228	-1.974	36					0	7.754	79.33	1
n	training	neutral	0	-0.389	-2.683	48					2	29.434	93.40	1
n	training	neutral	0	-0.316	-3.128	56					2	21.451	93.40	1
n	training	deleterious	0.62	+0.638	-1.348	57					0	15.184	56.40	1
n	validation	neutral	0	+0.271	-2.341	51					0	25.694	92.93	1
n	training	neutral	0	+0.182	-2.264	51					0	37.054	93.40	1
n	training	neutral	0	-0.233	-3.116	48					2	28.647	93.40	0
n	training	neutral	0.01	+0.409	-1.760	19					0	13.745	71.15	0
n	training	neutral	0	+0.436	-1.541	20					0	20.512	93.27	0
n	training	neutral	0.032	+0.684	-1.667	106	0.166	-3	0.37	0.01	0	24.276	62.98	1
n	training	neutral	0.001	+0.483	-1.766	19					0	22.536	80.29	0
n	training	neutral	0	-0.158	-2.092	188					2	32.205	93.61	1
n	training	neutral	0	+0.470	-2.431	63	0.320	9	0.47	0.74	0	29.303	93.75	0
n	training	neutral	0	-0.162	-2.531	76	0.530	24	1.7	1.66	0	23.074	91.05	1
n	training	neutral	0	+0.627	-2.345	77	0.688	78	0.75	2.29	0	21.465	92.74	1
n	training	neutral	0	+0.394	-1.819	77	0.533	27	0.04	-1.01	1	25.364	93.41	1
n	training	neutral	0	-0.184	-2.600	79	0.475	24	1.7	0.41	0	25.976	93.75	1
n	training	neutral	0	-0.637	-2.667	80	0.511	52	2.12	0.27	0	25.976	93.75	1
n	training	neutral	0	-0.009	-2.053	79	0.157	-30	1.3	0.76	0	27.047	91.05	0
n	training	neutral	0	-0.625	-2.452	107					0	19.785	89.97	0
n	training	neutral	0.263	+1.500	-1.867	108					0	7.223	80.28	0
n	training	neutral	0	+0.130	-2.452	107					0	38.004	89.97	0
n	training	neutral	0.019	+0.222	-1.534	78					0	17.198	78.20	0
n	training	deleterious	0.873	+2.763	-2.109	89					0	1.550	89.97	0
n	training	neutral	0	+0.204	-2.445	81						24.128	89.62	0
n	training	neutral	0	-0.371	-2.001	81					0	19.785	89.97	0
n	training	neutral	0	+0.328	-2.081	86					0	22.039	89.62	0
n	training	neutral	0	-0.237	-2.356	84					0	19.709	89.97	1
n	training	neutral	0	+0.034	-2.115	84					0	26.060	89.97	1
n	training	neutral	0.004	+0.211	-1.737	72					0	20.046	71.97	0
n	training	neutral	0	-0.450	-2.535	74					0	17.655	89.62	0
n	training	neutral	0.01	+0.390	-1.439	83					0	23.253	80.28	0
n	training	neutral	0	-0.307	-2.196	73					2	25.959	89.62	0
n	training	neutral	0	+0.156	-3.004	90					0	33.057	93.37	0
n	training	neutral	0.02	+0.440	-2.128	172					0	17.999	81.63	1
n	training	neutral	0.001	+0.799	-1.940	173					0	21.036	92.77	1
n	training	neutral	0	-0.564	-1.779	168					0	25.139	93.37	1
n	training	neutral	0	-0.095	-1.700	129	0.530	27	0.29	0.07	0	26.992	90.86	1
n	training	deleterious	0.926	+1.293	-1.146	130	0.083	55	1.07	-0.56	0	30.783	81.98	1
n	training	neutral	0	+0.139	-2.782	129	0.736	28	0.29	0.56	2	11.801	89.88	1
n	validation	deleterious	0.644	+1.153	-1.424	132	0.033	23	0.11	-0.19	0	14.638	90.86	1
n	training	neutral	0	-0.584	-2.134	132	0.207	28	0.29	0.90	0	26.463	91.36	1
n	training	neutral	0	+0.222	-2.364	128	0.871	20	1.03	2.34	2	30.836	89.63	1
n	training	neutral	0	-0.321	-2.572	138		19	0.73	-0.45	0	44.153	91.36	1
n	training	neutral	0.136	+1.224	-1.726	138		-85	0.25	-0.30	0	41.766	86.42	1
n	training	neutral	0.189	+1.338	-2.456	138	0.568	84	0.93	0.41	0	8.020	87.65	1
n	training	neutral	0	-0.193	-2.514	138	0.150	0	0.07	-0.79	0	32.267	89.88	1
n	training	neutral	0	-0.592	-3.583	137	0.262	-167	0.76	0.48	0	19.135	90.86	1
n	training	neutral	0	-0.768	-2.432	135	0.033	-52	0.44	0.30	2	26.320	90.86	1
n	training	neutral	0.001	+0.192	-1.584	136		27	0.04	-0.90	0	24.672	90.86	1
n	training	deleterious	0.535	+0.892	-1.203	134	0.010	52	0.44	-0.74	0	24.064	89.38	1
n	training	neutral	0	-1.225	-2.836	132	0.599	-55	1.07	1.77	0	44.954	90.86	1
n	training	neutral	0.001	+0.544	-1.949	119	0.476	30	1.3	1.21	0	25.176	90.86	1
n	training	neutral	0	-0.135	-1.895	11					0	25.370	92.76	0
n	training	neutral	0.345	+0.327	-1.778	26	0.206	-9	0.47	-0.31	0	7.377	34.48	1
n	validation	neutral	0.006	+0.097	-1.914	30		52	0.44	-0.93	0	19.403	82.76	1
n	training	neutral	0	-0.087	-2.290	80					0	19.405	90.42	1
n	training	neutral	0.036	+0.490	-1.265	113	0.038	-27	0.04	-0.39	0	21.855	81.18	1
n	training	neutral	0	+0.369	-2.354	109	0.670	28	0.22	-0.55	0	22.153	90.08	0
n	training	neutral	0.01	+0.812	-2.345	97					0	7.434	90.42	1
n	training	deleterious	0.992	+2.521	-1.447	97						1.878	71.76	1
n	validation	deleterious	0.907	+1.795	-1.196	97	0.073	-27	0.11	-0.62	0	6.376	68.91	1
n	training	neutral	0.018	+0.601	-1.623	97	0.530	9	0.47	-0.58	0	21.539	71.76	1
n	training	neutral	0.005	+0.468	-1.711	82					0	15.709	88.24	1
n	training	neutral	0.001	+0.921	-2.106	81					0	24.991	90.42	1
n	training	neutral	0.001	-0.093	-2.296	76					2	15.709	82.52	1
n	training	deleterious	0.998	+2.037	-1.290	32						2.347	66.39	1
n	training	neutral	0.005	+0.506	-1.522	71					0	46.101	90.42	1
n	training	neutral	0	-0.123	-1.908	25					0	25.703	95.47	1
n	training	neutral	0	-0.117	-2.078	25					0	25.650	95.27	1
n	validation	neutral	0	-0.316	-1.941	25					0	25.703	95.47	1
n	training	neutral	0	-0.060	-2.185	25					0	25.047	94.33	1
n	training	neutral	0	-0.470	-1.901	27					0	35.851	95.47	0
n	training	neutral	0	-0.381	-2.169	25					0	27.038	93.34	0
n	training	neutral	0	+0.130	-1.602	28					2	35.244	88.84	1
n	training	neutral	0	-0.206	-2.511	45					0	33.905	95.77	1
n	training	neutral	0	+0.110	-2.349	290					0	25.923	95.47	0
n	training	neutral	0	-0.150	-2.367	196					0	28.301	95.27	0
n	training	neutral	0	+0.445	-2.612	307					0	33.553	94.77	0
n	training	neutral	0	+0.037	-2.575	185					0	22.878	94.33	1
n	training	neutral	0	-0.147	-2.555	200					0	26.452	95.47	1
n	training	deleterious	1	+2.709	-0.893	309					0	3.884	36.24	1
n	training	neutral	0	-0.350	-2.882	131					2	25.703	95.47	1
n	training	neutral	0	+0.374	-2.539	96					0	32.846	95.47	1
n	training	neutral	0	+0.283	-2.254	89					0	30.238	95.47	1
n	training	neutral	0	-0.392	-2.988	122					2	22.878	95.47	1
n	training	neutral	0	+0.196	-2.468	79					0	23.551	95.77	1
n	validation	neutral	0	+0.574	-2.616	84					0	46.140	95.47	1
n	training	neutral	0	-1.339	-3.538	89					0	27.741	95.77	1
n	validation	neutral	0.001	+0.713	-2.466	104					0	15.464	95.47	1
n	training	neutral	0	+0.335	-1.914	104					0	20.996	95.47	1
n	training	neutral	0	-0.095	-1.749	105					0	25.703	95.47	1
n	training	neutral	0	-0.195	-2.706	104					2	22.878	94.77	1
n	training	neutral	0	+0.031	-2.395	104					0	28.360	95.47	1
n	training	neutral	0	-0.141	-1.753	105					0	20.996	95.47	1
n	training	neutral	0	+0.353	-1.969	101					0	37.875	95.47	0
n	training	neutral	0	-0.042	-2.476	101					0	20.996	95.47	0
n	validation	neutral	0	+0.015	-2.591	69					0	35.851	95.47	0
n	training	neutral	0	-0.366	-2.654	68					0	25.703	95.47	0
n	training	neutral	0	-0.685	-2.744	52					1	34.008	93.65	0
n	validation	neutral	0.003	+0.454	-2.232	46					0	16.695	87.30	0
n	training	neutral	0	-0.015	-2.621	57						29.305	93.65	0
n	training	neutral	0	-0.269	-2.438	73					0	47.747	93.65	0
n	training	neutral	0.001	+0.564	-2.190	136	0.330	52	0.44	0.76	0	22.476	86.93	0
n	training	neutral	0	+0.264	-2.378	145	0.447	50	1.04	0.64	0	23.183	93.65	0
n	training	neutral	0.028	+0.494	-1.076	204	0.017	27	0.04	-0.99	0	22.570	83.12	1
n	training	neutral	0	-0.144	-2.338	208	0.378	-23	0.75	0.19	0	27.126	93.65	1
n	training	neutral	0.106	+1.186	-1.482	209	0.039	28	0.22	-1.21	0	21.378	86.93	1
n	training	neutral	0	-0.024	-2.623	210	0.348	29	0.56	-0.40	2	26.849	78.04	1
n	training	neutral	0.006	+0.139	-1.663	211		23	0.11	0.16	0	14.140	87.30	1
n	training	neutral	0	+0.205	-2.890	142	1.173	47	0.77	3.58	1	14.669	93.65	0
n	training	neutral	0	-0.511	-2.789	147					0	20.595	93.65	1
n	training	neutral	0.001	+0.070	-2.094	149	0.230	78	0.75	-0.59	0	27.819	93.65	1
n	validation	neutral	0.005	+0.963	-1.618	142	0.416	-52	2.12	0.23	2	19.191	83.12	0
n	training	neutral	0	-0.456	-2.094	19					0	20.592	93.63	0
n	training	neutral	0	+0.450	-2.068	13					0	13.528	93.63	0
n	validation	neutral	0	-0.503	-2.983	24					0	11.605	83.15	0
n	training	neutral	0.054	+1.390	-2.368	24					2	3.120	83.15	0
n	training	neutral	0	-0.341	-2.255	23					0	41.135	83.15	0
n	training	neutral	0.148	+1.428	-2.067	24					0	3.303	80.15	0
n	training	neutral	0	-1.347	-2.880	30					2	42.393	83.15	0
n	training	neutral	0	-0.235	-2.105	30					0	26.334	83.15	0
n	training	neutral	0	-0.516	-2.053	28					0	31.363	83.52	0
n	validation	deleterious	0.841	+0.897	-1.218	28						8.896	52.06	0
n	training	neutral	0	-0.368	-2.243	14					1	47.718	93.87	0
n	training	neutral	0	-0.103	-2.049	14					0	25.197	93.59	0
n	training	neutral	0	+0.169	-1.795	14					1	23.084	93.87	0
n	training	neutral	0.013	+1.209	-1.969	15					0	3.391	86.69	0
n	training	deleterious	0.996	+1.641	-1.264	15					1			0
n	training	neutral	0	-0.300	-2.051	27	0.336	23	0.03	-0.26	0	36.075	93.59	1
n	training	neutral	0	-0.309	-2.229	27					2	37.240	93.87	1
n	training	neutral	0	-0.120	-1.977	30					0	27.190	93.87	0
n	training	neutral	0	+0.301	-1.697	20					0	27.802	93.59	0
n	training	neutral	0	-0.189	-1.910	19					0	47.718	93.59	0
n	training	neutral	0	+0.111	-1.992	20					2	24.869	92.37	0
n	training	neutral	0	+0.206	-2.237	19						20.082	93.87	0
n	validation	neutral	0	-0.119	-1.987	20					2	46.440	93.87	0
n	training	neutral	0	-0.210	-2.169	28					0	36.075	93.59	0
n	validation	neutral	0	-3.316	-4.598	28					0	29.794	93.87	0
n	training	neutral	0	-0.558	-2.101	26					0	23.084	93.87	1
n	training	neutral	0	+0.451	-1.937	27					0	44.941	93.59	1
n	training	neutral	0.295	+1.794	-1.522	25					0	4.902	82.34	0
n	training	neutral	0	-0.464	-2.022	28					0	25.272	93.87	1
n	training	neutral	0.001	+0.583	-1.592	28					0	19.978	90.84	1
n	training	neutral	0	+0.004	-2.103	22					0	20.892	76.94	0
n	training	neutral	0.001	+0.028	-1.681	27					0	25.754	86.69	1
n	training	neutral	0	-0.185	-2.266	25	0.810	-55	1.07	-0.08	0	45.700	93.87	1
n	training	neutral	0	+0.249	-1.650	26					0	24.457	90.84	1
n	validation	neutral	0	-0.442	-2.725	26					2	25.272	93.87	1
n	training	deleterious	0.845	+2.090	-1.522	26					2	2.739	78.30	0
n	training	neutral	0	+0.316	-2.068	30					0	24.369	90.84	1
n	training	neutral	0	-0.709	-2.670	25					0	35.145	93.87	1
n	training	neutral	0	-0.169	-1.822	25					0	26.757	92.37	1
n	validation	neutral	0.005	+0.756	-1.427	26					0	32.160	90.84	1
n	training	neutral	0	-1.366	-3.186	27	0.534	-51	0.7	-0.63	0	23.084	93.87	1
n	training	neutral	0	-2.381	-4.055	25	0.694	4	0	0.67	0	35.250	93.87	1
n	training	neutral	0	+0.477	-1.968	25	0.485	24	0.52	1.05	0	45.700	92.37	1
n	training	neutral	0	-0.343	-2.216	30					0	28.008	96.69	1
n	validation	neutral	0	-0.279	-1.968	29					0	23.778	96.69	1
n	training	neutral	0	-0.271	-1.895	31					0	36.549	92.13	1
n	training	neutral	0	-0.313	-1.937	31					0	38.359	96.69	1
n	training	neutral	0	+0.170	-1.676	29					2	37.903	95.54	1
n	training	neutral	0	-0.327	-1.860	29					0	23.778	96.69	1
n	training	neutral	0	+0.026	-2.270	31						14.419	96.69	1
n	training	neutral	0	-0.274	-2.106	29					2	27.190	93.87	1
n	training	neutral	0	-0.566	-2.184	29					0	27.110	93.59	1
n	training	neutral	0	+0.519	-1.900	29					0	15.685	93.59	1
n	training	neutral	0	-0.392	-2.370	28					0	27.190	93.87	1
n	training	neutral	0.022	+0.826	-1.150	28					1	20.583	93.59	1
n	training	neutral	0	-0.600	-1.915	29					0	27.190	93.87	1
n	validation	neutral	0.001	+0.125	-2.151	29					2	34.154	69.04	1
n	training	neutral	0	-0.399	-2.276	29					2	27.190	93.87	1
n	training	neutral	0.006	+0.645	-1.150	26					0	26.313	90.84	1
n	training	neutral	0	-0.125	-2.116	28					0	27.190	93.87	0
n	training	neutral	0	-0.116	-1.870	27					2	27.110	93.59	0
n	training	neutral	0	-0.239	-2.310	19					0	46.303	93.59	0
n	training	neutral	0	+0.323	-2.301	22					0	24.666	93.87	0
n	training	neutral	0	-0.152	-2.514	25					2	24.869	93.87	0
n	training	neutral	0	+0.298	-1.737	25					1	25.488	93.87	0
n	training	neutral	0	+0.379	-2.024	25					0	29.642	93.59	0
n	training	neutral	0	-0.242	-1.844	27					0	25.488	93.87	0
n	training	deleterious	0.782	+2.100	-1.450	14					0	2.607	82.45	0
n	training	neutral	0	+0.047	-1.846	14					1	27.440	92.37	0
n	validation	neutral	0	-0.282	-1.994	15					0	42.248	93.59	0
n	training	neutral	0	-0.494	-1.870	26	0.165	-27	0.04	2.00	0	25.272	93.87	0
n	training	neutral	0	+0.127	-2.221	29					0	25.272	93.87	1
n	training	neutral	0.015	+0.381	-1.739	23					1	20.377	82.86	1
n	training	neutral	0	-0.103	-2.049	20					0	24.869	93.87	0
n	training	neutral	0	+0.412	-1.697	20					0	19.978	92.37	0
n	training	neutral	0	+0.278	-2.237	19					0	33.134	93.87	0
n	training	neutral	0.454	+2.279	-2.108	28					0	0.922	92.37	0
n	training	neutral	0.295	+1.596	-1.522	25					0	6.937	82.34	0
n	training	neutral	0	+0.114	-1.765	25	0.525	27	0.04	-0.39	0	25.082	92.37	0
n	training	neutral	0	+0.331	-2.002	30	1.016	25	0.34	-0.41	0	29.731	93.87	1
n	training	neutral	0.007	+1.017	-2.725	26						2.050	93.87	1
n	training	deleterious	0.999	+2.051	-1.245	30					0			0
n	training	neutral	0	+0.264	-2.064	25					0	19.464	89.66	1
n	training	neutral	0.027	+1.004	-1.568	25					0	14.962	92.37	1
n	training	deleterious	0.997	+2.481	-1.412	26					2			1
n	training	deleterious	0.997	+2.481	-1.412	27					2			1
n	training	deleterious	0.999	+1.918	-1.265	23					0			1
n	training	neutral	0.003	+0.852	-1.875	24					0	7.542	92.37	0
n	training	deleterious	1	+2.568	-0.921	27					0			1
n	training	deleterious	0.999	+2.638	-1.260	27					0			1
n	training	deleterious	1	+2.568	-1.398	27					1			1
n	training	deleterious	0.997	+2.486	-1.412	27					0			1
n	training	deleterious	0.999	+2.330	-1.350	27					1	2.474	62.49	1
n	training	deleterious	0.945	+1.410	-1.337	27					0	5.160	55.87	1
n	training	neutral	0.442	+1.784	-1.724	27					0	2.303	82.45	0
n	training	deleterious	0.997	+1.910	-1.436	27					0			1
n	training	neutral	0.01	+0.507	-1.306	28	0.500	27	0.29	-1.10	0	23.260	78.30	1
n	training	deleterious	0.953	+2.029	-1.543	28	0.727	-4	0.3	-0.87	0	1.627	62.49	1
n	training	neutral	0.035	+1.571	-1.909	28	0.640	29	1.19	-0.01	0	3.996	82.34	1
n	training	neutral	0	-0.142	-1.819	24	0.165	-27	0.04	2.00	0	25.197	93.59	0
n	training	neutral	0	-1.599	-4.055	25	0.694	-19	1.19	0.67		17.615	93.87	1
n	training	neutral	0	-0.672	-2.188	31					2	49.299	96.69	1
n	training	neutral	0	+0.047	-2.270	31					0	28.723	96.69	1
n	training	neutral	0	-0.371	-2.106	29						22.339	93.87	1
n	validation	neutral	0.028	+0.988	-1.428	29						14.522	89.66	1
n	training	neutral	0	+0.234	-1.900	29					0	25.413	93.59	1
n	training	neutral	0	-0.078	-2.198	42					0	20.728	96.69	1
n	training	neutral	0	+0.095	-1.849	30					0	25.082	92.37	1
n	validation	neutral	0.001	+0.380	-1.415	28					2	27.110	93.59	1
n	training	neutral	0	+0.077	-1.634	29					0	26.757	92.37	1
n	training	neutral	0	-0.166	-1.800	29					0	20.644	93.87	1
n	training	neutral	0	-0.264	-2.063	26					0	20.644	93.87	1
n	training	neutral	0	-0.306	-2.316	25					0	18.223	93.87	0
n	training	neutral	0	+0.174	-2.223	21					0	29.658	92.37	0
n	training	neutral	0.035	+1.252	-1.861	20					0	6.531	82.34	0
n	training	neutral	0.178	+1.188	-1.506	14					0	3.423	75.27	0
n	training	neutral	0.036	+1.454	-1.602	14					1	4.768	92.37	0
n	training	neutral	0	+0.346	-1.378	24					0	20.644	93.87	0
n	training	neutral	0.016	+0.545	-1.627	28	0.015	-4	0	-0.59		12.683	88.51	1
n	training	neutral	0	+0.080	-1.734	27					0	24.869	92.37	1
n	training	neutral	0	+0.262	-1.720	29					2	25.272	93.87	0
n	training	neutral	0	+0.071	-2.221	29						33.327	93.87	1
n	training	neutral	0	+0.381	-1.815	29					0	20.644	93.87	1
n	training	neutral	0	-0.593	-2.667	20					0	32.555	92.37	0
n	training	neutral	0	+0.182	-2.029	20					0	25.413	93.59	0
n	training	neutral	0	+0.039	-1.992	20					0	33.667	92.37	0
n	training	neutral	0	+0.000	-2.152	17					0	22.442	92.37	0
n	training	neutral	0	-0.190	-2.613	18						25.272	93.87	0
n	training	neutral	0	+0.071	-2.076	18						46.440	93.87	0
n	training	neutral	0	+0.175	-2.328	28					0	25.082	92.37	0
n	validation	neutral	0	+0.379	-1.972	25					0	23.084	93.87	1
n	training	neutral	0	+0.404	-1.959	27					0	33.233	93.87	1
n	training	deleterious	0.998	+2.632	-1.208	25					0			0
n	training	deleterious	0.998	+3.507	-1.562	26						0.414	62.49	0
n	training	neutral	0.036	+0.517	-1.398	27					0	15.182	69.04	0
